title,name,value
14.3.2005,6 kk (tod.pv/360),"2,178"
14.3.2005,12 kk (tod.pv/360),"2,308"
11.3.2005,Eonia (tod.pv/360),"2,06"
11.3.2005,1 kk (tod.pv/360),"2,102"
11.3.2005,3 kk (tod.pv/360),"2,135"
11.3.2005,6 kk (tod.pv/360),"2,177"
11.3.2005,12 kk (tod.pv/360),"2,306"
10.3.2005,Eonia (tod.pv/360),"2,06"
10.3.2005,1 kk (tod.pv/360),"2,103"
10.3.2005,3 kk (tod.pv/360),"2,134"
10.3.2005,6 kk (tod.pv/360),"2,176"
10.3.2005,12 kk (tod.pv/360),"2,306"
9.3.2005,Eonia (tod.pv/360),"2,06"
9.3.2005,1 kk (tod.pv/360),"2,101"
9.3.2005,3 kk (tod.pv/360),"2,134"
9.3.2005,6 kk (tod.pv/360),"2,174"
9.3.2005,12 kk (tod.pv/360),"2,284"
8.3.2005,Eonia (tod.pv/360),"2,01"
8.3.2005,1 kk (tod.pv/360),"2,099"
8.3.2005,3 kk (tod.pv/360),"2,134"
8.3.2005,6 kk (tod.pv/360),"2,176"
8.3.2005,12 kk (tod.pv/360),"2,285"
7.3.2005,Eonia (tod.pv/360),"1,98"
7.3.2005,1 kk (tod.pv/360),"2,102"
7.3.2005,3 kk (tod.pv/360),"2,133"
7.3.2005,6 kk (tod.pv/360),"2,178"
7.3.2005,12 kk (tod.pv/360),"2,293"
4.3.2005,Eonia (tod.pv/360),"2,02"
4.3.2005,1 kk (tod.pv/360),"2,103"
4.3.2005,3 kk (tod.pv/360),"2,134"
4.3.2005,6 kk (tod.pv/360),"2,187"
4.3.2005,12 kk (tod.pv/360),"2,323"
3.3.2005,Eonia (tod.pv/360),"2,05"
3.3.2005,1 kk (tod.pv/360),"2,102"
3.3.2005,3 kk (tod.pv/360),"2,135"
3.3.2005,6 kk (tod.pv/360),"2,195"
3.3.2005,12 kk (tod.pv/360),"2,336"
2.3.2005,Eonia (tod.pv/360),"2,06"
2.3.2005,1 kk (tod.pv/360),"2,103"
2.3.2005,3 kk (tod.pv/360),"2,135"
2.3.2005,6 kk (tod.pv/360),"2,195"
2.3.2005,12 kk (tod.pv/360),"2,337"
1.3.2005,Eonia (tod.pv/360),"2,06"
1.3.2005,1 kk (tod.pv/360),"2,103"
1.3.2005,3 kk (tod.pv/360),"2,136"
1.3.2005,6 kk (tod.pv/360),"2,199"
1.3.2005,12 kk (tod.pv/360),"2,344"
28.2.2005,Eonia (tod.pv/360),"2,07"
28.2.2005,1 kk (tod.pv/360),"2,104"
28.2.2005,3 kk (tod.pv/360),"2,136"
28.2.2005,6 kk (tod.pv/360),"2,195"
28.2.2005,12 kk (tod.pv/360),"2,335"
25.2.2005,Eonia (tod.pv/360),"2,06"
25.2.2005,1 kk (tod.pv/360),"2,103"
25.2.2005,3 kk (tod.pv/360),"2,136"
25.2.2005,6 kk (tod.pv/360),"2,195"
25.2.2005,12 kk (tod.pv/360),"2,341"
24.2.2005,Eonia (tod.pv/360),"2,06"
24.2.2005,1 kk (tod.pv/360),"2,102"
24.2.2005,3 kk (tod.pv/360),"2,136"
24.2.2005,6 kk (tod.pv/360),"2,193"
24.2.2005,12 kk (tod.pv/360),"2,335"
23.2.2005,Eonia (tod.pv/360),"2,06"
23.2.2005,1 kk (tod.pv/360),"2,103"
23.2.2005,3 kk (tod.pv/360),"2,135"
23.2.2005,6 kk (tod.pv/360),"2,194"
23.2.2005,12 kk (tod.pv/360),"2,331"
22.2.2005,Eonia (tod.pv/360),"2,06"
22.2.2005,1 kk (tod.pv/360),"2,102"
22.2.2005,3 kk (tod.pv/360),"2,135"
22.2.2005,6 kk (tod.pv/360),"2,189"
22.2.2005,12 kk (tod.pv/360),"2,326"
21.2.2005,Eonia (tod.pv/360),"2,06"
21.2.2005,1 kk (tod.pv/360),"2,102"
21.2.2005,3 kk (tod.pv/360),"2,135"
21.2.2005,6 kk (tod.pv/360),"2,186"
21.2.2005,12 kk (tod.pv/360),"2,333"
18.2.2005,Eonia (tod.pv/360),"2,06"
18.2.2005,1 kk (tod.pv/360),"2,102"
18.2.2005,3 kk (tod.pv/360),"2,135"
18.2.2005,6 kk (tod.pv/360),"2,177"
18.2.2005,12 kk (tod.pv/360),"2,308"
17.2.2005,Eonia (tod.pv/360),"2,06"
17.2.2005,1 kk (tod.pv/360),"2,103"
17.2.2005,3 kk (tod.pv/360),"2,135"
17.2.2005,6 kk (tod.pv/360),"2,182"
17.2.2005,12 kk (tod.pv/360),"2,315"
16.2.2005,Eonia (tod.pv/360),"2,06"
16.2.2005,1 kk (tod.pv/360),"2,104"
16.2.2005,3 kk (tod.pv/360),"2,135"
16.2.2005,6 kk (tod.pv/360),"2,178"
16.2.2005,12 kk (tod.pv/360),"2,301"
15.2.2005,Eonia (tod.pv/360),"2,07"
15.2.2005,1 kk (tod.pv/360),"2,105"
15.2.2005,3 kk (tod.pv/360),"2,136"
15.2.2005,6 kk (tod.pv/360),"2,178"
15.2.2005,12 kk (tod.pv/360),"2,300"
14.2.2005,Eonia (tod.pv/360),"2,07"
14.2.2005,1 kk (tod.pv/360),"2,104"
14.2.2005,3 kk (tod.pv/360),"2,139"
14.2.2005,6 kk (tod.pv/360),"2,175"
14.2.2005,12 kk (tod.pv/360),"2,287"
11.2.2005,Eonia (tod.pv/360),"2,07"
11.2.2005,1 kk (tod.pv/360),"2,104"
11.2.2005,3 kk (tod.pv/360),"2,140"
11.2.2005,6 kk (tod.pv/360),"2,174"
11.2.2005,12 kk (tod.pv/360),"2,281"
10.2.2005,Eonia (tod.pv/360),"2,07"
10.2.2005,1 kk (tod.pv/360),"2,105"
10.2.2005,3 kk (tod.pv/360),"2,140"
10.2.2005,6 kk (tod.pv/360),"2,176"
10.2.2005,12 kk (tod.pv/360),"2,284"
9.2.2005,Eonia (tod.pv/360),"2,07"
9.2.2005,1 kk (tod.pv/360),"2,105"
9.2.2005,3 kk (tod.pv/360),"2,142"
9.2.2005,6 kk (tod.pv/360),"2,181"
9.2.2005,12 kk (tod.pv/360),"2,301"
8.2.2005,Eonia (tod.pv/360),"2,07"
8.2.2005,1 kk (tod.pv/360),"2,105"
8.2.2005,3 kk (tod.pv/360),"2,141"
8.2.2005,6 kk (tod.pv/360),"2,189"
8.2.2005,12 kk (tod.pv/360),"2,315"
7.2.2005,Eonia (tod.pv/360),"2,03"
7.2.2005,1 kk (tod.pv/360),"2,105"
7.2.2005,3 kk (tod.pv/360),"2,142"
7.2.2005,6 kk (tod.pv/360),"2,184"
7.2.2005,12 kk (tod.pv/360),"2,304"
4.2.2005,Eonia (tod.pv/360),"2,04"
4.2.2005,1 kk (tod.pv/360),"2,105"
4.2.2005,3 kk (tod.pv/360),"2,142"
4.2.2005,6 kk (tod.pv/360),"2,190"
4.2.2005,12 kk (tod.pv/360),"2,315"
3.2.2005,Eonia (tod.pv/360),"2,05"
3.2.2005,1 kk (tod.pv/360),"2,105"
3.2.2005,3 kk (tod.pv/360),"2,144"
3.2.2005,6 kk (tod.pv/360),"2,192"
3.2.2005,12 kk (tod.pv/360),"2,315"
2.2.2005,Eonia (tod.pv/360),"2,01"
2.2.2005,1 kk (tod.pv/360),"2,104"
2.2.2005,3 kk (tod.pv/360),"2,141"
2.2.2005,6 kk (tod.pv/360),"2,181"
2.2.2005,12 kk (tod.pv/360),"2,285"
1.2.2005,Eonia (tod.pv/360),"2,07"
1.2.2005,1 kk (tod.pv/360),"2,106"
1.2.2005,3 kk (tod.pv/360),"2,142"
1.2.2005,6 kk (tod.pv/360),"2,183"
1.2.2005,12 kk (tod.pv/360),"2,288"
31.1.2005,Eonia (tod.pv/360),"2,09"
31.1.2005,1 kk (tod.pv/360),"2,107"
31.1.2005,3 kk (tod.pv/360),"2,142"
31.1.2005,6 kk (tod.pv/360),"2,183"
31.1.2005,12 kk (tod.pv/360),"2,287"
28.1.2005,Eonia (tod.pv/360),"2,08"
28.1.2005,1 kk (tod.pv/360),"2,106"
28.1.2005,3 kk (tod.pv/360),"2,144"
28.1.2005,6 kk (tod.pv/360),"2,185"
28.1.2005,12 kk (tod.pv/360),"2,305"
27.1.2005,Eonia (tod.pv/360),"2,08"
27.1.2005,1 kk (tod.pv/360),"2,107"
27.1.2005,3 kk (tod.pv/360),"2,144"
27.1.2005,6 kk (tod.pv/360),"2,186"
27.1.2005,12 kk (tod.pv/360),"2,310"
26.1.2005,Eonia (tod.pv/360),"2,08"
26.1.2005,1 kk (tod.pv/360),"2,107"
26.1.2005,3 kk (tod.pv/360),"2,143"
26.1.2005,6 kk (tod.pv/360),"2,181"
26.1.2005,12 kk (tod.pv/360),"2,290"
25.1.2005,Eonia (tod.pv/360),"2,08"
25.1.2005,1 kk (tod.pv/360),"2,107"
25.1.2005,3 kk (tod.pv/360),"2,144"
25.1.2005,6 kk (tod.pv/360),"2,181"
25.1.2005,12 kk (tod.pv/360),"2,287"
24.1.2005,Eonia (tod.pv/360),"2,08"
24.1.2005,1 kk (tod.pv/360),"2,107"
24.1.2005,3 kk (tod.pv/360),"2,143"
24.1.2005,6 kk (tod.pv/360),"2,184"
24.1.2005,12 kk (tod.pv/360),"2,287"
21.1.2005,Eonia (tod.pv/360),"2,08"
21.1.2005,1 kk (tod.pv/360),"2,107"
21.1.2005,3 kk (tod.pv/360),"2,143"
21.1.2005,6 kk (tod.pv/360),"2,188"
21.1.2005,12 kk (tod.pv/360),"2,306"
20.1.2005,Eonia (tod.pv/360),"2,08"
20.1.2005,1 kk (tod.pv/360),"2,108"
20.1.2005,3 kk (tod.pv/360),"2,144"
20.1.2005,6 kk (tod.pv/360),"2,186"
20.1.2005,12 kk (tod.pv/360),"2,297"
19.1.2005,Eonia (tod.pv/360),"2,08"
19.1.2005,1 kk (tod.pv/360),"2,107"
19.1.2005,3 kk (tod.pv/360),"2,143"
19.1.2005,6 kk (tod.pv/360),"2,184"
19.1.2005,12 kk (tod.pv/360),"2,288"
18.1.2005,Eonia (tod.pv/360),"2,14"
18.1.2005,1 kk (tod.pv/360),"2,109"
18.1.2005,3 kk (tod.pv/360),"2,144"
18.1.2005,6 kk (tod.pv/360),"2,185"
18.1.2005,12 kk (tod.pv/360),"2,295"
17.1.2005,Eonia (tod.pv/360),"2,12"
17.1.2005,1 kk (tod.pv/360),"2,110"
17.1.2005,3 kk (tod.pv/360),"2,143"
17.1.2005,6 kk (tod.pv/360),"2,183"
17.1.2005,12 kk (tod.pv/360),"2,288"
14.1.2005,Eonia (tod.pv/360),"1,97"
14.1.2005,1 kk (tod.pv/360),"2,106"
14.1.2005,3 kk (tod.pv/360),"2,144"
14.1.2005,6 kk (tod.pv/360),"2,187"
14.1.2005,12 kk (tod.pv/360),"2,296"
13.1.2005,Eonia (tod.pv/360),"1,98"
13.1.2005,1 kk (tod.pv/360),"2,107"
13.1.2005,3 kk (tod.pv/360),"2,144"
13.1.2005,6 kk (tod.pv/360),"2,201"
13.1.2005,12 kk (tod.pv/360),"2,329"
12.1.2005,Eonia (tod.pv/360),"2,08"
12.1.2005,1 kk (tod.pv/360),"2,113"
12.1.2005,3 kk (tod.pv/360),"2,145"
12.1.2005,6 kk (tod.pv/360),"2,199"
12.1.2005,12 kk (tod.pv/360),"2,326"
11.1.2005,Eonia (tod.pv/360),"2,09"
11.1.2005,1 kk (tod.pv/360),"2,115"
11.1.2005,3 kk (tod.pv/360),"2,146"
11.1.2005,6 kk (tod.pv/360),"2,194"
11.1.2005,12 kk (tod.pv/360),"2,310"
10.1.2005,Eonia (tod.pv/360),"2,09"
10.1.2005,1 kk (tod.pv/360),"2,114"
10.1.2005,3 kk (tod.pv/360),"2,146"
10.1.2005,6 kk (tod.pv/360),"2,198"
10.1.2005,12 kk (tod.pv/360),"2,326"
7.1.2005,Eonia (tod.pv/360),"2,08"
7.1.2005,1 kk (tod.pv/360),"2,114"
7.1.2005,3 kk (tod.pv/360),"2,146"
7.1.2005,6 kk (tod.pv/360),"2,193"
7.1.2005,12 kk (tod.pv/360),"2,315"
6.1.2005,Eonia (tod.pv/360),"2,08"
6.1.2005,1 kk (tod.pv/360),"2,116"
6.1.2005,3 kk (tod.pv/360),"2,150"
6.1.2005,6 kk (tod.pv/360),"2,207"
6.1.2005,12 kk (tod.pv/360),"2,356"
5.1.2005,Eonia (tod.pv/360),"2,08"
5.1.2005,1 kk (tod.pv/360),"2,116"
5.1.2005,3 kk (tod.pv/360),"2,151"
5.1.2005,6 kk (tod.pv/360),"2,208"
5.1.2005,12 kk (tod.pv/360),"2,362"
4.1.2005,Eonia (tod.pv/360),"2,09"
4.1.2005,1 kk (tod.pv/360),"2,123"
4.1.2005,3 kk (tod.pv/360),"2,151"
4.1.2005,6 kk (tod.pv/360),"2,210"
4.1.2005,12 kk (tod.pv/360),"2,351"
3.1.2005,Eonia (tod.pv/360),"2,09"
3.1.2005,1 kk (tod.pv/360),"2,125"
3.1.2005,3 kk (tod.pv/360),"2,154"
3.1.2005,6 kk (tod.pv/360),"2,209"
3.1.2005,12 kk (tod.pv/360),"2,343"
31.12.2004,Eonia (tod.pv/360),"2,21"
31.12.2004,1 kk (tod.pv/360),"2,128"
31.12.2004,3 kk (tod.pv/360),"2,155"
31.12.2004,6 kk (tod.pv/360),"2,215"
31.12.2004,12 kk (tod.pv/360),"2,356"
30.12.2004,Eonia (tod.pv/360),"2,11"
30.12.2004,1 kk (tod.pv/360),"2,130"
30.12.2004,3 kk (tod.pv/360),"2,158"
30.12.2004,6 kk (tod.pv/360),"2,218"
30.12.2004,12 kk (tod.pv/360),"2,361"
29.12.2004,Eonia (tod.pv/360),"2,08"
29.12.2004,1 kk (tod.pv/360),"2,171"
29.12.2004,3 kk (tod.pv/360),"2,180"
29.12.2004,6 kk (tod.pv/360),"2,229"
29.12.2004,12 kk (tod.pv/360),"2,366"
28.12.2004,Eonia (tod.pv/360),"2,08"
28.12.2004,1 kk (tod.pv/360),"2,174"
28.12.2004,3 kk (tod.pv/360),"2,179"
28.12.2004,6 kk (tod.pv/360),"2,218"
28.12.2004,12 kk (tod.pv/360),"2,334"
27.12.2004,Eonia (tod.pv/360),"2,08"
27.12.2004,1 kk (tod.pv/360),"2,174"
27.12.2004,3 kk (tod.pv/360),"2,178"
27.12.2004,6 kk (tod.pv/360),"2,218"
27.12.2004,12 kk (tod.pv/360),"2,326"
24.12.2004,Eonia (tod.pv/360),"2,08"
24.12.2004,1 kk (tod.pv/360),"2,173"
24.12.2004,3 kk (tod.pv/360),"2,178"
24.12.2004,6 kk (tod.pv/360),"2,219"
24.12.2004,12 kk (tod.pv/360),"2,330"
23.12.2004,Eonia (tod.pv/360),"2,08"
23.12.2004,1 kk (tod.pv/360),"2,174"
23.12.2004,3 kk (tod.pv/360),"2,178"
23.12.2004,6 kk (tod.pv/360),"2,222"
23.12.2004,12 kk (tod.pv/360),"2,340"
22.12.2004,Eonia (tod.pv/360),"2,08"
22.12.2004,1 kk (tod.pv/360),"2,175"
22.12.2004,3 kk (tod.pv/360),"2,176"
22.12.2004,6 kk (tod.pv/360),"2,223"
22.12.2004,12 kk (tod.pv/360),"2,344"
21.12.2004,Eonia (tod.pv/360),"2,09"
21.12.2004,1 kk (tod.pv/360),"2,175"
21.12.2004,3 kk (tod.pv/360),"2,176"
21.12.2004,6 kk (tod.pv/360),"2,215"
21.12.2004,12 kk (tod.pv/360),"2,315"
20.12.2004,Eonia (tod.pv/360),"2,08"
20.12.2004,1 kk (tod.pv/360),"2,174"
20.12.2004,3 kk (tod.pv/360),"2,177"
20.12.2004,6 kk (tod.pv/360),"2,212"
20.12.2004,12 kk (tod.pv/360),"2,312"
17.12.2004,Eonia (tod.pv/360),"2,08"
17.12.2004,1 kk (tod.pv/360),"2,174"
17.12.2004,3 kk (tod.pv/360),"2,175"
17.12.2004,6 kk (tod.pv/360),"2,206"
17.12.2004,12 kk (tod.pv/360),"2,307"
16.12.2004,Eonia (tod.pv/360),"2,08"
16.12.2004,1 kk (tod.pv/360),"2,174"
16.12.2004,3 kk (tod.pv/360),"2,175"
16.12.2004,6 kk (tod.pv/360),"2,197"
16.12.2004,12 kk (tod.pv/360),"2,266"
15.12.2004,Eonia (tod.pv/360),"2,09"
15.12.2004,1 kk (tod.pv/360),"2,175"
15.12.2004,3 kk (tod.pv/360),"2,175"
15.12.2004,6 kk (tod.pv/360),"2,197"
15.12.2004,12 kk (tod.pv/360),"2,264"
14.12.2004,Eonia (tod.pv/360),"2,10"
14.12.2004,1 kk (tod.pv/360),"2,174"
14.12.2004,3 kk (tod.pv/360),"2,175"
14.12.2004,6 kk (tod.pv/360),"2,195"
14.12.2004,12 kk (tod.pv/360),"2,263"
13.12.2004,Eonia (tod.pv/360),"2,10"
13.12.2004,1 kk (tod.pv/360),"2,168"
13.12.2004,3 kk (tod.pv/360),"2,174"
13.12.2004,6 kk (tod.pv/360),"2,196"
13.12.2004,12 kk (tod.pv/360),"2,266"
10.12.2004,Eonia (tod.pv/360),"2,09"
10.12.2004,1 kk (tod.pv/360),"2,167"
10.12.2004,3 kk (tod.pv/360),"2,173"
10.12.2004,6 kk (tod.pv/360),"2,197"
10.12.2004,12 kk (tod.pv/360),"2,269"
9.12.2004,Eonia (tod.pv/360),"2,08"
9.12.2004,1 kk (tod.pv/360),"2,166"
9.12.2004,3 kk (tod.pv/360),"2,170"
9.12.2004,6 kk (tod.pv/360),"2,189"
9.12.2004,12 kk (tod.pv/360),"2,260"
8.12.2004,Eonia (tod.pv/360),"2,07"
8.12.2004,1 kk (tod.pv/360),"2,166"
8.12.2004,3 kk (tod.pv/360),"2,170"
8.12.2004,6 kk (tod.pv/360),"2,190"
8.12.2004,12 kk (tod.pv/360),"2,261"
7.12.2004,Eonia (tod.pv/360),"1,98"
7.12.2004,1 kk (tod.pv/360),"2,165"
7.12.2004,3 kk (tod.pv/360),"2,171"
7.12.2004,6 kk (tod.pv/360),"2,187"
7.12.2004,12 kk (tod.pv/360),"2,254"
6.12.2004,Eonia (tod.pv/360),"1,83"
6.12.2004,1 kk (tod.pv/360),"2,165"
6.12.2004,3 kk (tod.pv/360),"2,170"
6.12.2004,6 kk (tod.pv/360),"2,193"
6.12.2004,12 kk (tod.pv/360),"2,261"
3.12.2004,Eonia (tod.pv/360),"1,82"
3.12.2004,1 kk (tod.pv/360),"2,165"
3.12.2004,3 kk (tod.pv/360),"2,174"
3.12.2004,6 kk (tod.pv/360),"2,217"
3.12.2004,12 kk (tod.pv/360),"2,326"
2.12.2004,Eonia (tod.pv/360),"1,89"
2.12.2004,1 kk (tod.pv/360),"2,165"
2.12.2004,3 kk (tod.pv/360),"2,172"
2.12.2004,6 kk (tod.pv/360),"2,196"
2.12.2004,12 kk (tod.pv/360),"2,265"
1.12.2004,Eonia (tod.pv/360),"2,05"
1.12.2004,1 kk (tod.pv/360),"2,169"
1.12.2004,3 kk (tod.pv/360),"2,174"
1.12.2004,6 kk (tod.pv/360),"2,200"
1.12.2004,12 kk (tod.pv/360),"2,278"
30.11.2004,Eonia (tod.pv/360),"2,10"
30.11.2004,1 kk (tod.pv/360),"2,174"
30.11.2004,3 kk (tod.pv/360),"2,176"
30.11.2004,6 kk (tod.pv/360),"2,210"
30.11.2004,12 kk (tod.pv/360),"2,302"
29.11.2004,Eonia (tod.pv/360),"2,08"
29.11.2004,1 kk (tod.pv/360),"2,174"
29.11.2004,3 kk (tod.pv/360),"2,176"
29.11.2004,6 kk (tod.pv/360),"2,209"
29.11.2004,12 kk (tod.pv/360),"2,294"
26.11.2004,Eonia (tod.pv/360),"2,08"
26.11.2004,1 kk (tod.pv/360),"2,118"
26.11.2004,3 kk (tod.pv/360),"2,177"
26.11.2004,6 kk (tod.pv/360),"2,209"
26.11.2004,12 kk (tod.pv/360),"2,296"
25.11.2004,Eonia (tod.pv/360),"2,08"
25.11.2004,1 kk (tod.pv/360),"2,116"
25.11.2004,3 kk (tod.pv/360),"2,176"
25.11.2004,6 kk (tod.pv/360),"2,213"
25.11.2004,12 kk (tod.pv/360),"2,303"
24.11.2004,Eonia (tod.pv/360),"2,08"
24.11.2004,1 kk (tod.pv/360),"2,114"
24.11.2004,3 kk (tod.pv/360),"2,176"
24.11.2004,6 kk (tod.pv/360),"2,224"
24.11.2004,12 kk (tod.pv/360),"2,324"
23.11.2004,Eonia (tod.pv/360),"2,08"
23.11.2004,1 kk (tod.pv/360),"2,112"
23.11.2004,3 kk (tod.pv/360),"2,177"
23.11.2004,6 kk (tod.pv/360),"2,227"
23.11.2004,12 kk (tod.pv/360),"2,340"
22.11.2004,Eonia (tod.pv/360),"2,08"
22.11.2004,1 kk (tod.pv/360),"2,105"
22.11.2004,3 kk (tod.pv/360),"2,177"
22.11.2004,6 kk (tod.pv/360),"2,229"
22.11.2004,12 kk (tod.pv/360),"2,339"
19.11.2004,Eonia (tod.pv/360),"2,07"
19.11.2004,1 kk (tod.pv/360),"2,104"
19.11.2004,3 kk (tod.pv/360),"2,176"
19.11.2004,6 kk (tod.pv/360),"2,228"
19.11.2004,12 kk (tod.pv/360),"2,346"
18.11.2004,Eonia (tod.pv/360),"2,07"
18.11.2004,1 kk (tod.pv/360),"2,105"
18.11.2004,3 kk (tod.pv/360),"2,176"
18.11.2004,6 kk (tod.pv/360),"2,221"
18.11.2004,12 kk (tod.pv/360),"2,327"
17.11.2004,Eonia (tod.pv/360),"2,08"
17.11.2004,1 kk (tod.pv/360),"2,104"
17.11.2004,3 kk (tod.pv/360),"2,174"
17.11.2004,6 kk (tod.pv/360),"2,222"
17.11.2004,12 kk (tod.pv/360),"2,333"
16.11.2004,Eonia (tod.pv/360),"2,08"
16.11.2004,1 kk (tod.pv/360),"2,103"
16.11.2004,3 kk (tod.pv/360),"2,174"
16.11.2004,6 kk (tod.pv/360),"2,218"
16.11.2004,12 kk (tod.pv/360),"2,329"
15.11.2004,Eonia (tod.pv/360),"2,08"
15.11.2004,1 kk (tod.pv/360),"2,103"
15.11.2004,3 kk (tod.pv/360),"2,173"
15.11.2004,6 kk (tod.pv/360),"2,208"
15.11.2004,12 kk (tod.pv/360),"2,305"
12.11.2004,Eonia (tod.pv/360),"2,08"
12.11.2004,1 kk (tod.pv/360),"2,103"
12.11.2004,3 kk (tod.pv/360),"2,172"
12.11.2004,6 kk (tod.pv/360),"2,211"
12.11.2004,12 kk (tod.pv/360),"2,314"
11.11.2004,Eonia (tod.pv/360),"2,07"
11.11.2004,1 kk (tod.pv/360),"2,101"
11.11.2004,3 kk (tod.pv/360),"2,172"
11.11.2004,6 kk (tod.pv/360),"2,229"
11.11.2004,12 kk (tod.pv/360),"2,347"
10.11.2004,Eonia (tod.pv/360),"2,07"
10.11.2004,1 kk (tod.pv/360),"2,100"
10.11.2004,3 kk (tod.pv/360),"2,171"
10.11.2004,6 kk (tod.pv/360),"2,235"
10.11.2004,12 kk (tod.pv/360),"2,366"
9.11.2004,Eonia (tod.pv/360),"2,06"
9.11.2004,1 kk (tod.pv/360),"2,101"
9.11.2004,3 kk (tod.pv/360),"2,170"
9.11.2004,6 kk (tod.pv/360),"2,239"
9.11.2004,12 kk (tod.pv/360),"2,380"
8.11.2004,Eonia (tod.pv/360),"2,02"
8.11.2004,1 kk (tod.pv/360),"2,101"
8.11.2004,3 kk (tod.pv/360),"2,169"
8.11.2004,6 kk (tod.pv/360),"2,236"
8.11.2004,12 kk (tod.pv/360),"2,386"
5.11.2004,Eonia (tod.pv/360),"2,12"
5.11.2004,1 kk (tod.pv/360),"2,097"
5.11.2004,3 kk (tod.pv/360),"2,161"
5.11.2004,6 kk (tod.pv/360),"2,206"
5.11.2004,12 kk (tod.pv/360),"2,323"
4.11.2004,Eonia (tod.pv/360),"2,24"
4.11.2004,1 kk (tod.pv/360),"2,107"
4.11.2004,3 kk (tod.pv/360),"2,161"
4.11.2004,6 kk (tod.pv/360),"2,205"
4.11.2004,12 kk (tod.pv/360),"2,317"
3.11.2004,Eonia (tod.pv/360),"2,13"
3.11.2004,1 kk (tod.pv/360),"2,094"
3.11.2004,3 kk (tod.pv/360),"2,158"
3.11.2004,6 kk (tod.pv/360),"2,208"
3.11.2004,12 kk (tod.pv/360),"2,338"
2.11.2004,Eonia (tod.pv/360),"2,06"
2.11.2004,1 kk (tod.pv/360),"2,093"
2.11.2004,3 kk (tod.pv/360),"2,153"
2.11.2004,6 kk (tod.pv/360),"2,199"
2.11.2004,12 kk (tod.pv/360),"2,314"
1.11.2004,Eonia (tod.pv/360),"2,06"
1.11.2004,1 kk (tod.pv/360),"2,093"
1.11.2004,3 kk (tod.pv/360),"2,152"
1.11.2004,6 kk (tod.pv/360),"2,195"
1.11.2004,12 kk (tod.pv/360),"2,300"
29.10.2004,Eonia (tod.pv/360),"2,09"
29.10.2004,1 kk (tod.pv/360),"2,092"
29.10.2004,3 kk (tod.pv/360),"2,153"
29.10.2004,6 kk (tod.pv/360),"2,196"
29.10.2004,12 kk (tod.pv/360),"2,307"
28.10.2004,Eonia (tod.pv/360),"2,06"
28.10.2004,1 kk (tod.pv/360),"2,091"
28.10.2004,3 kk (tod.pv/360),"2,152"
28.10.2004,6 kk (tod.pv/360),"2,199"
28.10.2004,12 kk (tod.pv/360),"2,308"
27.10.2004,Eonia (tod.pv/360),"2,06"
27.10.2004,1 kk (tod.pv/360),"2,092"
27.10.2004,3 kk (tod.pv/360),"2,146"
27.10.2004,6 kk (tod.pv/360),"2,185"
27.10.2004,12 kk (tod.pv/360),"2,280"
26.10.2004,Eonia (tod.pv/360),"2,05"
26.10.2004,1 kk (tod.pv/360),"2,091"
26.10.2004,3 kk (tod.pv/360),"2,147"
26.10.2004,6 kk (tod.pv/360),"2,183"
26.10.2004,12 kk (tod.pv/360),"2,265"
25.10.2004,Eonia (tod.pv/360),"2,05"
25.10.2004,1 kk (tod.pv/360),"2,089"
25.10.2004,3 kk (tod.pv/360),"2,145"
25.10.2004,6 kk (tod.pv/360),"2,178"
25.10.2004,12 kk (tod.pv/360),"2,265"
22.10.2004,Eonia (tod.pv/360),"2,05"
22.10.2004,1 kk (tod.pv/360),"2,089"
22.10.2004,3 kk (tod.pv/360),"2,145"
22.10.2004,6 kk (tod.pv/360),"2,182"
22.10.2004,12 kk (tod.pv/360),"2,285"
21.10.2004,Eonia (tod.pv/360),"2,05"
21.10.2004,1 kk (tod.pv/360),"2,089"
21.10.2004,3 kk (tod.pv/360),"2,145"
21.10.2004,6 kk (tod.pv/360),"2,176"
21.10.2004,12 kk (tod.pv/360),"2,272"
20.10.2004,Eonia (tod.pv/360),"2,05"
20.10.2004,1 kk (tod.pv/360),"2,089"
20.10.2004,3 kk (tod.pv/360),"2,144"
20.10.2004,6 kk (tod.pv/360),"2,175"
20.10.2004,12 kk (tod.pv/360),"2,273"
19.10.2004,Eonia (tod.pv/360),"2,06"
19.10.2004,1 kk (tod.pv/360),"2,088"
19.10.2004,3 kk (tod.pv/360),"2,144"
19.10.2004,6 kk (tod.pv/360),"2,178"
19.10.2004,12 kk (tod.pv/360),"2,290"
18.10.2004,Eonia (tod.pv/360),"2,06"
18.10.2004,1 kk (tod.pv/360),"2,085"
18.10.2004,3 kk (tod.pv/360),"2,145"
18.10.2004,6 kk (tod.pv/360),"2,175"
18.10.2004,12 kk (tod.pv/360),"2,282"
15.10.2004,Eonia (tod.pv/360),"2,06"
15.10.2004,1 kk (tod.pv/360),"2,085"
15.10.2004,3 kk (tod.pv/360),"2,146"
15.10.2004,6 kk (tod.pv/360),"2,184"
15.10.2004,12 kk (tod.pv/360),"2,300"
14.10.2004,Eonia (tod.pv/360),"2,05"
14.10.2004,1 kk (tod.pv/360),"2,084"
14.10.2004,3 kk (tod.pv/360),"2,147"
14.10.2004,6 kk (tod.pv/360),"2,184"
14.10.2004,12 kk (tod.pv/360),"2,301"
13.10.2004,Eonia (tod.pv/360),"2,05"
