date,euribor_12_month,euribor_6_month,euribor_3_month,euribor_1_month
2019-11-19,-0.271,-0.336,-0.408,-0.456
2019-11-20,-0.273,-0.338,-0.406,-0.45
2019-11-21,-0.28,-0.34,-0.408,-0.459
2019-11-22,-0.277,-0.335,-0.403,-0.445
2019-11-23,-0.277,-0.335,-0.403,-0.445
2019-11-24,-0.277,-0.335,-0.403,-0.445
2019-11-25,-0.28,-0.338,-0.404,-0.451
2019-11-26,-0.279,-0.338,-0.399,-0.451
2019-11-27,-0.278,-0.342,-0.4,-0.448
2019-11-28,-0.283,-0.347,-0.397,-0.439
2019-11-29,-0.273,-0.343,-0.401,-0.437
2019-11-30,-0.273,-0.343,-0.401,-0.437
2019-12-01,-0.273,-0.343,-0.401,-0.437
2019-12-02,-0.27,-0.345,-0.4,-0.439
2019-12-03,-0.263,-0.333,-0.397,-0.448
2019-12-04,-0.267,-0.335,-0.393,-0.45
2019-12-05,-0.269,-0.336,-0.395,-0.453
2019-12-06,-0.269,-0.333,-0.393,-0.456
2019-12-07,-0.269,-0.333,-0.393,-0.456
2019-12-08,-0.269,-0.333,-0.393,-0.456
2019-12-09,-0.277,-0.332,-0.392,-0.451
2019-12-10,-0.269,-0.333,-0.393,-0.448
2019-12-11,-0.272,-0.338,-0.393,-0.456
2019-12-12,-0.266,-0.34,-0.395,-0.464
2019-12-13,-0.266,-0.34,-0.395,-0.464
2019-12-14,-0.266,-0.34,-0.395,-0.464
2019-12-15,-0.266,-0.34,-0.395,-0.464
2019-12-16,-0.262,-0.34,-0.396,-0.466
2019-12-17,-0.263,-0.342,-0.4,-0.465
2019-12-18,-0.269,-0.348,-0.403,-0.461
2019-12-19,-0.262,-0.342,-0.398,-0.453
2019-12-20,-0.253,-0.33,-0.388,-0.449
2019-12-21,-0.253,-0.33,-0.388,-0.449
2019-12-22,-0.253,-0.33,-0.388,-0.449
2019-12-23,-0.25,-0.339,-0.399,-0.451
2019-12-24,-0.248,-0.331,-0.398,-0.452
2019-12-25,-0.248,-0.331,-0.398,-0.452
2019-12-26,-0.248,-0.331,-0.398,-0.452
2019-12-27,-0.247,-0.325,-0.39,-0.444
2019-12-28,-0.247,-0.325,-0.39,-0.444
2019-12-29,-0.247,-0.325,-0.39,-0.444
2019-12-30,-0.24,-0.325,-0.388,-0.447
2019-12-31,-0.249,-0.324,-0.383,-0.438
2020-01-01,-0.249,-0.324,-0.383,-0.438
2020-01-02,-0.248,-0.323,-0.379,-0.436
2020-01-03,-0.238,-0.323,-0.384,-0.443
2020-01-04,-0.238,-0.323,-0.384,-0.443
2020-01-05,-0.238,-0.323,-0.384,-0.443
2020-01-06,-0.248,-0.325,-0.385,-0.45
2020-01-07,-0.248,-0.323,-0.387,-0.452
2020-01-08,-0.251,-0.332,-0.39,-0.448
2020-01-09,-0.26,-0.333,-0.393,-0.456
2020-01-10,-0.253,-0.334,-0.395,-0.463
2020-01-11,-0.253,-0.334,-0.395,-0.463
2020-01-12,-0.253,-0.334,-0.395,-0.463
2020-01-13,-0.246,-0.324,-0.389,-0.46
2020-01-14,-0.243,-0.329,-0.391,-0.46
2020-01-15,-0.252,-0.334,-0.393,-0.458
2020-01-16,-0.251,-0.33,-0.393,-0.466
2020-01-17,-0.242,-0.332,-0.391,-0.462
2020-01-18,-0.242,-0.332,-0.391,-0.462
2020-01-19,-0.242,-0.332,-0.391,-0.462
2020-01-20,-0.244,-0.333,-0.392,-0.463
2020-01-21,-0.243,-0.334,-0.392,-0.47
2020-01-22,-0.242,-0.329,-0.39,-0.466
2020-01-23,-0.247,-0.32,-0.386,-0.467
2020-01-24,-0.258,-0.323,-0.386,-0.451
2020-01-25,-0.258,-0.323,-0.386,-0.451
2020-01-26,-0.258,-0.323,-0.386,-0.451
2020-01-27,-0.26,-0.333,-0.398,-0.453
2020-01-28,-0.27,-0.337,-0.401,-0.457
2020-01-29,-0.269,-0.336,-0.399,-0.458
2020-01-30,-0.278,-0.337,-0.398,-0.458
2020-01-31,-0.284,-0.338,-0.393,-0.454
2020-02-01,-0.284,-0.338,-0.393,-0.454
2020-02-02,-0.284,-0.338,-0.393,-0.454
2020-02-03,-0.29,-0.338,-0.393,-0.455
2020-02-04,-0.288,-0.34,-0.396,-0.46
2020-02-05,-0.278,-0.346,-0.4,-0.459
2020-02-06,-0.27,-0.343,-0.399,-0.459
2020-02-07,-0.269,-0.339,-0.4,-0.458
2020-02-08,-0.269,-0.339,-0.4,-0.458
2020-02-09,-0.269,-0.339,-0.4,-0.458
2020-02-10,-0.269,-0.346,-0.397,-0.471
2020-02-11,-0.276,-0.35,-0.409,-0.477
2020-02-12,-0.288,-0.362,-0.413,-0.47
2020-02-13,-0.287,-0.357,-0.411,-0.48
2020-02-14,-0.293,-0.359,-0.413,-0.48
2020-02-15,-0.293,-0.359,-0.413,-0.48
2020-02-16,-0.293,-0.359,-0.413,-0.48
2020-02-17,-0.294,-0.353,-0.413,-0.48
2020-02-18,-0.292,-0.358,-0.403,-0.48
2020-02-19,-0.288,-0.353,-0.402,-0.467
2020-02-20,-0.294,-0.358,-0.41,-0.483
2020-02-21,-0.287,-0.356,-0.415,-0.478
2020-02-22,-0.287,-0.356,-0.415,-0.478
2020-02-23,-0.287,-0.356,-0.415,-0.478
2020-02-24,-0.284,-0.357,-0.414,-0.477
2020-02-25,-0.295,-0.358,-0.417,-0.474
2020-02-26,-0.306,-0.371,-0.423,-0.479
2020-02-27,-0.303,-0.375,-0.425,-0.488
2020-02-28,-0.311,-0.386,-0.424,-0.488
2020-02-29,-0.311,-0.386,-0.424,-0.488
2020-03-01,-0.311,-0.386,-0.424,-0.488
2020-03-02,-0.327,-0.4,-0.434,-0.488
2020-03-03,-0.362,-0.422,-0.463,-0.508
2020-03-04,-0.359,-0.418,-0.468,-0.502
2020-03-05,-0.362,-0.432,-0.469,-0.513
2020-03-06,-0.348,-0.427,-0.473,-0.501
2020-03-07,-0.348,-0.427,-0.473,-0.501
2020-03-08,-0.348,-0.427,-0.473,-0.501
2020-03-09,-0.352,-0.421,-0.468,-0.496
2020-03-10,-0.358,-0.438,-0.482,-0.513
2020-03-11,-0.339,-0.429,-0.473,-0.503
2020-03-12,-0.368,-0.447,-0.489,-0.52
2020-03-13,-0.287,-0.397,-0.428,-0.48
2020-03-14,-0.287,-0.397,-0.428,-0.48
2020-03-15,-0.287,-0.397,-0.428,-0.48
2020-03-16,-0.268,-0.372,-0.41,-0.488
2020-03-17,-0.263,-0.373,-0.408,-0.495
2020-03-18,-0.253,-0.36,-0.408,-0.478
2020-03-19,-0.221,-0.345,-0.393,-0.474
2020-03-20,-0.186,-0.313,-0.371,-0.45
2020-03-21,-0.186,-0.313,-0.371,-0.45
2020-03-22,-0.186,-0.313,-0.371,-0.45
2020-03-23,-0.191,-0.307,-0.369,-0.445
2020-03-24,-0.189,-0.306,-0.373,-0.457
2020-03-25,-0.176,-0.298,-0.369,-0.458
2020-03-26,-0.148,-0.274,-0.349,-0.443
2020-03-27,-0.153,-0.281,-0.353,-0.438
2020-03-28,-0.153,-0.281,-0.353,-0.438
2020-03-29,-0.153,-0.281,-0.353,-0.438
2020-03-30,-0.163,-0.28,-0.353,-0.436
2020-03-31,-0.171,-0.287,-0.363,-0.423
2020-04-01,-0.168,-0.276,-0.343,-0.468
2020-04-02,-0.153,-0.268,-0.336,-0.454
2020-04-03,-0.149,-0.277,-0.341,-0.438
2020-04-04,-0.149,-0.277,-0.341,-0.438
2020-04-05,-0.149,-0.277,-0.341,-0.438
2020-04-06,-0.134,-0.253,-0.318,-0.431
2020-04-07,-0.122,-0.232,-0.293,-0.406
2020-04-08,-0.09,-0.196,-0.254,-0.379
2020-04-09,-0.087,-0.179,-0.22,-0.387
2020-04-10,-0.087,-0.179,-0.22,-0.387
2020-04-11,-0.087,-0.179,-0.22,-0.387
2020-04-12,-0.087,-0.179,-0.22,-0.387
2020-04-13,-0.087,-0.179,-0.22,-0.387
2020-04-14,-0.105,-0.195,-0.248,-0.404
2020-04-15,-0.11,-0.196,-0.25,-0.422
2020-04-16,-0.098,-0.187,-0.224,-0.438
2020-04-17,-0.105,-0.195,-0.243,-0.434
2020-04-18,-0.105,-0.195,-0.243,-0.434
2020-04-19,-0.105,-0.195,-0.243,-0.434
2020-04-20,-0.091,-0.185,-0.246,-0.433
2020-04-21,-0.078,-0.178,-0.233,-0.425
2020-04-22,-0.053,-0.124,-0.19,-0.418
2020-04-23,-0.066,-0.114,-0.161,-0.402
2020-04-24,-0.083,-0.136,-0.192,-0.418
2020-04-25,-0.083,-0.136,-0.192,-0.418
2020-04-26,-0.083,-0.136,-0.192,-0.418
2020-04-27,-0.109,-0.147,-0.223,-0.448
2020-04-28,-0.114,-0.163,-0.232,-0.432
2020-04-29,-0.131,-0.169,-0.261,-0.465
2020-04-30,-0.118,-0.17,-0.273,-0.46
2020-05-01,-0.118,-0.17,-0.273,-0.46
2020-05-02,-0.118,-0.17,-0.273,-0.46
2020-05-03,-0.118,-0.17,-0.273,-0.46
2020-05-04,-0.108,-0.157,-0.286,-0.476
2020-05-05,-0.108,-0.165,-0.297,-0.469
2020-05-06,-0.088,-0.136,-0.266,-0.469
2020-05-07,-0.078,-0.114,-0.258,-0.445
2020-05-08,-0.075,-0.145,-0.246,-0.451
2020-05-09,-0.075,-0.145,-0.246,-0.451
2020-05-10,-0.075,-0.145,-0.246,-0.451
2020-05-11,-0.085,-0.147,-0.258,-0.446
2020-05-12,-0.073,-0.147,-0.245,-0.448
2020-05-13,-0.068,-0.142,-0.253,-0.454
2020-05-14,-0.078,-0.137,-0.262,-0.469
2020-05-15,-0.078,-0.131,-0.266,-0.467
2020-05-16,-0.078,-0.131,-0.266,-0.467
2020-05-17,-0.078,-0.131,-0.266,-0.467
2020-05-18,-0.084,-0.137,-0.276,-0.478
2020-05-19,-0.075,-0.138,-0.259,-0.454
2020-05-20,-0.058,-0.139,-0.28,-0.468
2020-05-21,-0.078,-0.145,-0.282,-0.475
2020-05-22,-0.093,-0.154,-0.279,-0.473
2020-05-23,-0.093,-0.154,-0.279,-0.473
2020-05-24,-0.093,-0.154,-0.279,-0.473
2020-05-25,-0.083,-0.145,-0.275,-0.465
2020-05-26,-0.078,-0.133,-0.274,-0.462
2020-05-27,-0.076,-0.149,-0.28,-0.475
2020-05-28,-0.078,-0.142,-0.29,-0.461
2020-05-29,-0.085,-0.158,-0.307,-0.482
2020-05-30,-0.085,-0.158,-0.307,-0.482
2020-05-31,-0.085,-0.158,-0.307,-0.482
2020-06-01,-0.103,-0.163,-0.325,-0.498
2020-06-02,-0.107,-0.182,-0.33,-0.478
2020-06-03,-0.105,-0.174,-0.342,-0.488
2020-06-04,-0.112,-0.179,-0.352,-0.472
2020-06-05,-0.12,-0.196,-0.353,-0.483
2020-06-06,-0.12,-0.196,-0.353,-0.483
2020-06-07,-0.12,-0.196,-0.353,-0.483
2020-06-08,-0.12,-0.195,-0.365,-0.481
2020-06-09,-0.133,-0.194,-0.364,-0.487
2020-06-10,-0.118,-0.193,-0.351,-0.478
2020-06-11,-0.118,-0.183,-0.358,-0.479
2020-06-12,-0.124,-0.199,-0.366,-0.482
2020-06-13,-0.124,-0.199,-0.366,-0.482
2020-06-14,-0.124,-0.199,-0.366,-0.482
2020-06-15,-0.135,-0.206,-0.355,-0.484
2020-06-16,-0.135,-0.206,-0.372,-0.481
2020-06-17,-0.13,-0.215,-0.396,-0.492
2020-06-18,-0.147,-0.228,-0.389,-0.503
2020-06-19,-0.169,-0.234,-0.407,-0.507
2020-06-20,-0.169,-0.234,-0.407,-0.507
2020-06-21,-0.169,-0.234,-0.407,-0.507
2020-06-22,-0.179,-0.259,-0.4,-0.509
2020-06-23,-0.188,-0.269,-0.409,-0.508
2020-06-24,-0.184,-0.278,-0.398,-0.508
2020-06-25,-0.188,-0.268,-0.402,-0.504
2020-06-26,-0.199,-0.283,-0.403,-0.504
2020-06-27,-0.199,-0.283,-0.403,-0.504
2020-06-28,-0.199,-0.283,-0.403,-0.504
2020-06-29,-0.205,-0.287,-0.413,-0.507
2020-06-30,-0.225,-0.308,-0.422,-0.51
2020-07-01,-0.233,-0.295,-0.417,-0.512
2020-07-02,-0.237,-0.302,-0.429,-0.509
2020-07-03,-0.238,-0.314,-0.435,-0.502
2020-07-04,-0.238,-0.314,-0.435,-0.502
2020-07-05,-0.238,-0.314,-0.435,-0.502
2020-07-06,-0.243,-0.308,-0.441,-0.508
2020-07-07,-0.258,-0.313,-0.436,-0.511
2020-07-08,-0.263,-0.322,-0.433,-0.507
2020-07-09,-0.263,-0.328,-0.438,-0.498
2020-07-10,-0.284,-0.33,-0.44,-0.503
2020-07-11,-0.284,-0.33,-0.44,-0.503
2020-07-12,-0.284,-0.33,-0.44,-0.503
2020-07-13,-0.28,-0.332,-0.435,-0.503
2020-07-14,-0.271,-0.33,-0.433,-0.508
2020-07-15,-0.273,-0.333,-0.443,-0.513
2020-07-16,-0.282,-0.352,-0.449,-0.501
2020-07-17,-0.29,-0.351,-0.443,-0.506
2020-07-18,-0.29,-0.351,-0.443,-0.506
2020-07-19,-0.29,-0.351,-0.443,-0.506
2020-07-20,-0.279,-0.348,-0.443,-0.5
2020-07-21,-0.28,-0.353,-0.452,-0.501
2020-07-22,-0.283,-0.355,-0.454,-0.51
2020-07-23,-0.286,-0.373,-0.453,-0.515
2020-07-24,-0.292,-0.373,-0.448,-0.513
2020-07-25,-0.292,-0.373,-0.448,-0.513
2020-07-26,-0.292,-0.373,-0.448,-0.513
2020-07-27,-0.288,-0.375,-0.457,-0.516
2020-07-28,-0.307,-0.379,-0.454,-0.515
2020-07-29,-0.323,-0.389,-0.458,-0.523
2020-07-30,-0.328,-0.399,-0.461,-0.519
2020-07-31,-0.333,-0.407,-0.463,-0.51
2020-08-01,-0.333,-0.407,-0.463,-0.51
2020-08-02,-0.333,-0.407,-0.463,-0.51
2020-08-03,-0.336,-0.417,-0.469,-0.516
2020-08-04,-0.338,-0.421,-0.472,-0.521
2020-08-05,-0.344,-0.418,-0.467,-0.515
2020-08-06,-0.34,-0.417,-0.474,-0.512
2020-08-07,-0.35,-0.418,-0.478,-0.51
2020-08-08,-0.35,-0.418,-0.478,-0.51
2020-08-09,-0.35,-0.418,-0.478,-0.51
2020-08-10,-0.35,-0.422,-0.478,-0.519
2020-08-11,-0.356,-0.426,-0.482,-0.514
2020-08-12,-0.353,-0.428,-0.486,-0.511
2020-08-13,-0.351,-0.433,-0.481,-0.519
2020-08-14,-0.353,-0.432,-0.482,-0.519
2020-08-15,-0.353,-0.432,-0.482,-0.519
2020-08-16,-0.353,-0.432,-0.482,-0.519
2020-08-17,-0.355,-0.433,-0.48,-0.519
2020-08-18,-0.365,-0.44,-0.483,-0.517
2020-08-19,-0.366,-0.442,-0.488,-0.519
2020-08-20,-0.372,-0.444,-0.491,-0.523
2020-08-21,-0.376,-0.441,-0.487,-0.517
2020-08-22,-0.376,-0.441,-0.487,-0.517
2020-08-23,-0.376,-0.441,-0.487,-0.517
2020-08-24,-0.377,-0.442,-0.488,-0.518
2020-08-25,-0.373,-0.443,-0.481,-0.515
2020-08-26,-0.366,-0.443,-0.476,-0.515
2020-08-27,-0.364,-0.439,-0.477,-0.52
2020-08-28,-0.369,-0.444,-0.477,-0.523
2020-08-29,-0.369,-0.444,-0.477,-0.523
2020-08-30,-0.369,-0.444,-0.477,-0.523
2020-08-31,-0.383,-0.448,-0.477,-0.522
2020-09-01,-0.373,-0.441,-0.478,-0.51
2020-09-02,-0.389,-0.451,-0.478,-0.507
2020-09-03,-0.394,-0.455,-0.48,-0.512
2020-09-04,-0.401,-0.451,-0.483,-0.517
2020-09-05,-0.401,-0.451,-0.483,-0.517
2020-09-06,-0.401,-0.451,-0.483,-0.517
2020-09-07,-0.401,-0.459,-0.487,-0.513
2020-09-08,-0.402,-0.459,-0.488,-0.515
2020-09-09,-0.408,-0.463,-0.493,-0.519
2020-09-10,-0.401,-0.458,-0.488,-0.535
2020-09-11,-0.395,-0.455,-0.484,-0.516
2020-09-12,-0.395,-0.455,-0.484,-0.516
2020-09-13,-0.395,-0.455,-0.484,-0.516
2020-09-14,-0.403,-0.46,-0.484,-0.526
2020-09-15,-0.415,-0.458,-0.485,-0.523
2020-09-16,-0.419,-0.462,-0.487,-0.526
2020-09-17,-0.423,-0.463,-0.501,-0.529
2020-09-18,-0.429,-0.468,-0.504,-0.523
2020-09-19,-0.429,-0.468,-0.504,-0.523
2020-09-20,-0.429,-0.468,-0.504,-0.523
2020-09-21,-0.433,-0.47,-0.508,-0.533
2020-09-22,-0.438,-0.473,-0.508,-0.526
2020-09-23,-0.431,-0.468,-0.498,-0.531
2020-09-24,-0.433,-0.472,-0.493,-0.518
2020-09-25,-0.433,-0.468,-0.498,-0.523
2020-09-26,-0.433,-0.468,-0.498,-0.523
2020-09-27,-0.433,-0.468,-0.498,-0.523
2020-09-28,-0.427,-0.47,-0.493,-0.524
2020-09-29,-0.43,-0.474,-0.494,-0.523
2020-09-30,-0.443,-0.48,-0.498,-0.529
2020-10-01,-0.442,-0.481,-0.498,-0.526
2020-10-02,-0.449,-0.473,-0.505,-0.528
2020-10-03,-0.449,-0.473,-0.505,-0.528
2020-10-04,-0.449,-0.473,-0.505,-0.528
2020-10-05,-0.458,-0.488,-0.509,-0.534
2020-10-06,-0.46,-0.479,-0.505,-0.54
2020-10-07,-0.463,-0.488,-0.508,-0.54
2020-10-08,-0.455,-0.486,-0.506,-0.534
2020-10-09,-0.463,-0.486,-0.509,-0.526
2020-10-10,-0.463,-0.486,-0.509,-0.526
2020-10-11,-0.463,-0.486,-0.509,-0.526
2020-10-12,-0.468,-0.485,-0.511,-0.538
2020-10-13,-0.467,-0.483,-0.508,-0.535
2020-10-14,-0.468,-0.493,-0.511,-0.535
2020-10-15,-0.472,-0.497,-0.507,-0.539
2020-10-16,-0.468,-0.498,-0.509,-0.534
2020-10-17,-0.468,-0.498,-0.509,-0.534
2020-10-18,-0.468,-0.498,-0.509,-0.534
2020-10-19,-0.47,-0.497,-0.509,-0.538
2020-10-20,-0.473,-0.498,-0.507,-0.543
2020-10-21,-0.471,-0.498,-0.507,-0.539
2020-10-22,-0.467,-0.498,-0.511,-0.553
2020-10-23,-0.464,-0.496,-0.512,-0.539
2020-10-24,-0.464,-0.496,-0.512,-0.539
2020-10-25,-0.464,-0.496,-0.512,-0.539
2020-10-26,-0.463,-0.496,-0.509,-0.539
2020-10-27,-0.465,-0.507,-0.51,-0.543
2020-10-28,-0.475,-0.505,-0.512,-0.545
2020-10-29,-0.482,-0.515,-0.515,-0.55
2020-10-30,-0.489,-0.521,-0.523,-0.548
2020-10-31,-0.489,-0.521,-0.523,-0.548
2020-11-01,-0.489,-0.521,-0.523,-0.548
2020-11-02,-0.486,-0.513,-0.52,-0.54
2020-11-03,-0.486,-0.513,-0.52,-0.54
2020-11-04,-0.486,-0.515,-0.517,-0.55
2020-11-05,-0.483,-0.511,-0.517,-0.547
2020-11-06,-0.483,-0.512,-0.513,-0.533
2020-11-07,-0.483,-0.512,-0.513,-0.533
2020-11-08,-0.483,-0.512,-0.513,-0.533
2020-11-09,-0.483,-0.511,-0.516,-0.539
2020-11-10,-0.472,-0.505,-0.51,-0.527
2020-11-11,-0.473,-0.507,-0.518,-0.537
2020-11-12,-0.468,-0.504,-0.513,-0.542
2020-11-13,-0.469,-0.503,-0.514,-0.533
2020-11-14,-0.469,-0.503,-0.514,-0.533
2020-11-15,-0.469,-0.503,-0.514,-0.533
2020-11-16,-0.476,-0.505,-0.522,-0.537
2020-11-17,-0.474,-0.508,-0.522,-0.552
2020-11-18,-0.483,-0.513,-0.527,-0.546
2020-11-19,-0.483,-0.512,-0.527,-0.556
2020-11-20,-0.483,-0.509,-0.528,-0.543
2020-11-21,-0.483,-0.509,-0.528,-0.543
2020-11-22,-0.483,-0.509,-0.528,-0.543
2020-11-23,-0.484,-0.509,-0.523,-0.542
2020-11-24,-0.482,-0.51,-0.523,-0.537
2020-11-25,-0.482,-0.508,-0.526,-0.533
2020-11-26,-0.483,-0.506,-0.528,-0.539
2020-11-27,-0.487,-0.507,-0.528,-0.546
2020-11-28,-0.487,-0.507,-0.528,-0.546
2020-11-29,-0.487,-0.507,-0.528,-0.546
2020-11-30,-0.487,-0.508,-0.526,-0.551
2020-12-01,-0.487,-0.508,-0.526,-0.548
2020-12-02,-0.486,-0.508,-0.524,-0.548
2020-12-03,-0.488,-0.51,-0.527,-0.539
2020-12-04,-0.49,-0.512,-0.532,-0.545
2020-12-05,-0.49,-0.512,-0.532,-0.545
2020-12-06,-0.49,-0.512,-0.532,-0.545
2020-12-07,-0.499,-0.513,-0.534,-0.55
2020-12-08,-0.504,-0.518,-0.536,-0.549
2020-12-09,-0.507,-0.524,-0.545,-0.552
2020-12-10,-0.504,-0.523,-0.546,-0.573
2020-12-11,-0.499,-0.52,-0.543,-0.554
2020-12-12,-0.499,-0.52,-0.543,-0.554
2020-12-13,-0.499,-0.52,-0.543,-0.554
2020-12-14,-0.505,-0.522,-0.543,-0.573
2020-12-15,-0.503,-0.52,-0.544,-0.57
2020-12-16,-0.499,-0.525,-0.54,-0.575
2020-12-17,-0.495,-0.518,-0.541,-0.582
2020-12-18,-0.498,-0.52,-0.537,-0.56
2020-12-19,-0.498,-0.52,-0.537,-0.56
2020-12-20,-0.498,-0.52,-0.537,-0.56
2020-12-21,-0.492,-0.518,-0.532,-0.563
2020-12-22,-0.493,-0.522,-0.539,-0.574
2020-12-23,-0.495,-0.521,-0.541,-0.573
2020-12-24,-0.494,-0.519,-0.542,-0.568
2020-12-25,-0.494,-0.519,-0.542,-0.568
2020-12-26,-0.494,-0.519,-0.542,-0.568
2020-12-27,-0.494,-0.519,-0.542,-0.568
2020-12-28,-0.495,-0.52,-0.542,-0.568
2020-12-29,-0.495,-0.523,-0.538,-0.555
2020-12-30,-0.499,-0.52,-0.541,-0.562
2020-12-31,-0.499,-0.526,-0.545,-0.554
2021-01-01,-0.499,-0.526,-0.545,-0.554
2021-01-02,-0.499,-0.526,-0.545,-0.554
2021-01-03,-0.499,-0.526,-0.545,-0.554
2021-01-04,-0.502,-0.532,-0.546,-0.57
2021-01-05,-0.503,-0.524,-0.552,-0.573
2021-01-06,-0.509,-0.53,-0.556,-0.567
2021-01-07,-0.509,-0.524,-0.554,-0.563
2021-01-08,-0.51,-0.53,-0.55,-0.555
2021-01-09,-0.51,-0.53,-0.55,-0.555
2021-01-10,-0.51,-0.53,-0.55,-0.555
2021-01-11,-0.503,-0.523,-0.545,-0.548
2021-01-12,-0.506,-0.53,-0.549,-0.553
2021-01-13,-0.498,-0.527,-0.545,-0.563
2021-01-14,-0.505,-0.533,-0.55,-0.564
2021-01-15,-0.508,-0.532,-0.552,-0.557
2021-01-16,-0.508,-0.532,-0.552,-0.557
2021-01-17,-0.508,-0.532,-0.552,-0.557
2021-01-18,-0.503,-0.533,-0.553,-0.567
2021-01-19,-0.502,-0.528,-0.548,-0.561
2021-01-20,-0.506,-0.532,-0.543,-0.559
2021-01-21,-0.505,-0.527,-0.543,-0.561
2021-01-22,-0.498,-0.525,-0.54,-0.557
2021-01-23,-0.498,-0.525,-0.54,-0.557
2021-01-24,-0.498,-0.525,-0.54,-0.557
2021-01-25,-0.493,-0.521,-0.543,-0.554
2021-01-26,-0.504,-0.528,-0.539,-0.563
2021-01-27,-0.505,-0.526,-0.543,-0.567
2021-01-28,-0.513,-0.534,-0.544,-0.568
2021-01-29,-0.512,-0.531,-0.548,-0.571
2021-01-30,-0.512,-0.531,-0.548,-0.571
2021-01-31,-0.512,-0.531,-0.548,-0.571
2021-02-01,-0.511,-0.528,-0.543,-0.56
2021-02-02,-0.515,-0.526,-0.54,-0.563
2021-02-03,-0.507,-0.521,-0.545,-0.568
2021-02-04,-0.508,-0.525,-0.543,-0.568
2021-02-05,-0.504,-0.519,-0.535,-0.554
2021-02-06,-0.504,-0.519,-0.535,-0.554
2021-02-07,-0.504,-0.519,-0.535,-0.554
2021-02-08,-0.503,-0.521,-0.536,-0.548
2021-02-09,-0.503,-0.523,-0.54,-0.551
2021-02-10,-0.503,-0.522,-0.541,-0.55
2021-02-11,-0.502,-0.521,-0.541,-0.548
2021-02-12,-0.502,-0.522,-0.547,-0.553
2021-02-13,-0.502,-0.522,-0.547,-0.553
2021-02-14,-0.502,-0.522,-0.547,-0.553
2021-02-15,-0.505,-0.521,-0.547,-0.553
2021-02-16,-0.5,-0.52,-0.543,-0.55
2021-02-17,-0.498,-0.521,-0.545,-0.552
2021-02-18,-0.498,-0.518,-0.543,-0.548
2021-02-19,-0.494,-0.517,-0.543,-0.553
2021-02-20,-0.494,-0.517,-0.543,-0.553
2021-02-21,-0.494,-0.517,-0.543,-0.553
2021-02-22,-0.494,-0.516,-0.543,-0.55
2021-02-23,-0.496,-0.517,-0.54,-0.55
2021-02-24,-0.494,-0.518,-0.539,-0.549
2021-02-25,-0.497,-0.518,-0.538,-0.553
2021-02-26,-0.483,-0.516,-0.53,-0.547
2021-02-27,-0.483,-0.516,-0.53,-0.547
2021-02-28,-0.483,-0.516,-0.53,-0.547
2021-03-01,-0.478,-0.508,-0.533,-0.553
2021-03-02,-0.488,-0.516,-0.54,-0.548
2021-03-03,-0.482,-0.517,-0.546,-0.56
2021-03-04,-0.486,-0.518,-0.541,-0.56
2021-03-05,-0.487,-0.514,-0.537,-0.554
2021-03-06,-0.487,-0.514,-0.537,-0.554
2021-03-07,-0.487,-0.514,-0.537,-0.554
2021-03-08,-0.483,-0.515,-0.537,-0.548
2021-03-09,-0.488,-0.518,-0.54,-0.557
2021-03-10,-0.487,-0.52,-0.543,-0.553
2021-03-11,-0.486,-0.518,-0.542,-0.561
2021-03-12,-0.483,-0.514,-0.539,-0.548
2021-03-13,-0.483,-0.514,-0.539,-0.548
2021-03-14,-0.483,-0.514,-0.539,-0.548
2021-03-15,-0.482,-0.515,-0.538,-0.556
2021-03-16,-0.491,-0.52,-0.542,-0.563
2021-03-17,-0.485,-0.52,-0.543,-0.553
2021-03-18,-0.487,-0.519,-0.54,-0.555
2021-03-19,-0.483,-0.515,-0.539,-0.553
2021-03-20,-0.483,-0.515,-0.539,-0.553
2021-03-21,-0.483,-0.515,-0.539,-0.553
2021-03-22,-0.491,-0.518,-0.538,-0.549
2021-03-23,-0.493,-0.518,-0.537,-0.552
2021-03-24,-0.493,-0.516,-0.535,-0.549
2021-03-25,-0.487,-0.514,-0.538,-0.551
2021-03-26,-0.489,-0.514,-0.537,-0.55
2021-03-27,-0.489,-0.514,-0.537,-0.55
2021-03-28,-0.489,-0.514,-0.537,-0.55
2021-03-29,-0.488,-0.513,-0.536,-0.545
2021-03-30,-0.494,-0.519,-0.54,-0.555
2021-03-31,-0.484,-0.509,-0.538,-0.556
2021-04-01,-0.488,-0.512,-0.538,-0.551
2021-04-02,-0.488,-0.512,-0.538,-0.551
2021-04-03,-0.488,-0.512,-0.538,-0.551
2021-04-04,-0.488,-0.512,-0.538,-0.551
2021-04-05,-0.488,-0.512,-0.538,-0.551
2021-04-06,-0.496,-0.517,-0.538,-0.55
2021-04-07,-0.492,-0.517,-0.543,-0.553
2021-04-08,-0.493,-0.518,-0.545,-0.556
2021-04-09,-0.497,-0.522,-0.544,-0.559
2021-04-10,-0.497,-0.522,-0.544,-0.559
2021-04-11,-0.497,-0.522,-0.544,-0.559
2021-04-12,-0.49,-0.517,-0.538,-0.558
2021-04-13,-0.493,-0.523,-0.538,-0.549
2021-04-14,-0.482,-0.509,-0.538,-0.55
2021-04-15,-0.478,-0.512,-0.537,-0.561
2021-04-16,-0.478,-0.511,-0.538,-0.553
2021-04-17,-0.478,-0.511,-0.538,-0.553
2021-04-18,-0.478,-0.511,-0.538,-0.553
